date,time,temp,dewpoint,humidity,wind,windspeed,windgust,pressurre,precip,condit
7/13/19,10:20 PM,61 å¡F,54 å¡F,77%,NNW,9 mph,0 mph,30.01 in,0.0 in,Partly Cloudy
7/13/19,10:50 PM,59 å¡F,54 å¡F,82%,NNW,6 mph,0 mph,30.01 in,0.0 in,Fair
7/13/19,11:20 PM,57 å¡F,54 å¡F,88%,NNW,5 mph,0 mph,30.01 in,0.0 in,Fair
7/13/19,11:50 PM,57 å¡F,52 å¡F,82%,N,5 mph,0 mph,30.01 in,0.0 in,Partly Cloudy
7/14/19,12:20 AM,57 å¡F,54 å¡F,88%,N,3 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
7/14/19,12:50 AM,57 å¡F,54 å¡F,88%,N,2 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
7/14/19,1:20 AM,57 å¡F,55 å¡F,94%,NE,2 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
7/14/19,1:50 AM,59 å¡F,54 å¡F,82%,N,7 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
7/14/19,2:20 AM,59 å¡F,52 å¡F,77%,N,8 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
7/14/19,2:50 AM,59 å¡F,54 å¡F,82%,NNE,5 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
7/14/19,3:20 AM,57 å¡F,52 å¡F,82%,N,6 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
7/14/19,3:50 AM,57 å¡F,50 å¡F,77%,N,6 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
7/14/19,4:20 AM,57 å¡F,52 å¡F,82%,NNE,2 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
7/14/19,4:50 AM,57 å¡F,52 å¡F,82%,VAR,2 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
7/14/19,5:20 AM,57 å¡F,52 å¡F,82%,VAR,2 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
7/14/19,5:50 AM,57 å¡F,52 å¡F,82%,NNE,5 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
7/14/19,6:20 AM,55 å¡F,52 å¡F,88%,NNE,8 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
7/14/19,6:50 AM,55 å¡F,54 å¡F,94%,NE,2 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
7/14/19,7:20 AM,55 å¡F,54 å¡F,94%,NNE,3 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
7/14/19,7:50 AM,57 å¡F,54 å¡F,88%,NNE,3 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
7/14/19,8:20 AM,59 å¡F,54 å¡F,82%,ENE,7 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
7/14/19,8:50 AM,59 å¡F,50 å¡F,72%,NE,8 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
7/14/19,9:20 AM,57 å¡F,52 å¡F,82%,NNE,9 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
7/14/19,9:50 AM,59 å¡F,52 å¡F,77%,N,7 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
7/14/19,10:20 AM,63 å¡F,52 å¡F,68%,NNE,8 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
7/14/19,10:50 AM,61 å¡F,52 å¡F,72%,NNE,7 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
7/14/19,11:20 AM,61 å¡F,52 å¡F,72%,NNE,8 mph,0 mph,30.01 in,0.0 in,Light Drizzle
7/14/19,11:50 AM,63 å¡F,54 å¡F,72%,N,8 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
7/14/19,12:20 PM,63 å¡F,52 å¡F,68%,N,6 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
7/14/19,12:50 PM,64 å¡F,52 å¡F,64%,NNE,7 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
7/14/19,1:20 PM,64 å¡F,50 å¡F,59%,N,8 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
7/14/19,1:50 PM,63 å¡F,52 å¡F,68%,NNW,9 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
7/14/19,2:20 PM,63 å¡F,52 å¡F,68%,N,6 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
7/14/19,2:50 PM,64 å¡F,52 å¡F,64%,N,7 mph,0 mph,30.01 in,0.0 in,Fair
7/14/19,3:20 PM,64 å¡F,52 å¡F,64%,NE,10 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
7/14/19,3:50 PM,66 å¡F,52 å¡F,60%,N,8 mph,0 mph,30.01 in,0.0 in,Fair
7/14/19,4:20 PM,66 å¡F,52 å¡F,60%,N,7 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
7/14/19,4:50 PM,64 å¡F,52 å¡F,64%,N,12 mph,0 mph,30.01 in,0.0 in,Partly Cloudy
7/14/19,5:20 PM,64 å¡F,52 å¡F,64%,N,8 mph,0 mph,29.98 in,0.0 in,Partly Cloudy
7/14/19,5:50 PM,66 å¡F,54 å¡F,64%,N,8 mph,0 mph,29.98 in,0.0 in,Fair
7/14/19,6:20 PM,63 å¡F,54 å¡F,72%,NNE,10 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
7/14/19,6:50 PM,64 å¡F,54 å¡F,68%,NNE,6 mph,0 mph,29.98 in,0.0 in,Fair
7/14/19,7:20 PM,64 å¡F,54 å¡F,68%,NE,6 mph,0 mph,29.98 in,0.0 in,Fair
7/14/19,7:50 PM,63 å¡F,54 å¡F,72%,NNE,7 mph,0 mph,29.98 in,0.0 in,Partly Cloudy
7/14/19,8:20 PM,63 å¡F,54 å¡F,72%,NNE,8 mph,0 mph,29.98 in,0.0 in,Partly Cloudy
7/14/19,8:50 PM,63 å¡F,54 å¡F,72%,N,6 mph,0 mph,29.98 in,0.0 in,Fair
7/14/19,9:20 PM,63 å¡F,54 å¡F,72%,N,8 mph,0 mph,29.98 in,0.0 in,Fair
7/14/19,9:50 PM,61 å¡F,54 å¡F,77%,NNE,9 mph,0 mph,30.01 in,0.0 in,Fair
7/14/19,10:20 PM,59 å¡F,54 å¡F,82%,N,7 mph,0 mph,30.01 in,0.0 in,Fair
7/14/19,10:50 PM,59 å¡F,52 å¡F,77%,N,6 mph,0 mph,30.01 in,0.0 in,Partly Cloudy
7/14/19,11:20 PM,59 å¡F,52 å¡F,77%,N,6 mph,0 mph,30.01 in,0.0 in,Partly Cloudy
7/14/19,11:50 PM,57 å¡F,52 å¡F,82%,N,7 mph,0 mph,30.01 in,0.0 in,Fair
7/15/19,12:20 AM,54 å¡F,50 å¡F,88%,N,5 mph,0 mph,30.01 in,0.0 in,Fair
7/15/19,12:50 AM,54 å¡F,50 å¡F,88%,N,5 mph,0 mph,30.01 in,0.0 in,Fair
7/15/19,1:20 AM,52 å¡F,50 å¡F,94%,N,5 mph,0 mph,30.01 in,0.0 in,Fair
7/15/19,1:50 AM,52 å¡F,50 å¡F,94%,VAR,2 mph,0 mph,30.01 in,0.0 in,Fair
7/15/19,2:20 AM,52 å¡F,48 å¡F,88%,N,5 mph,0 mph,30.01 in,0.0 in,Fair
7/15/19,2:50 AM,52 å¡F,48 å¡F,88%,N,3 mph,0 mph,30.01 in,0.0 in,Fair
7/15/19,3:20 AM,50 å¡F,48 å¡F,94%,NNW,2 mph,0 mph,30.01 in,0.0 in,Fair
7/15/19,3:50 AM,50 å¡F,48 å¡F,94%,VAR,2 mph,0 mph,29.98 in,0.0 in,Fair
7/15/19,4:20 AM,50 å¡F,48 å¡F,94%,CALM,0 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
7/15/19,4:50 AM,52 å¡F,50 å¡F,94%,CALM,0 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
7/15/19,5:20 AM,52 å¡F,50 å¡F,94%,VAR,1 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
7/15/19,5:50 AM,50 å¡F,48 å¡F,94%,VAR,1 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
7/15/19,6:20 AM,52 å¡F,50 å¡F,94%,VAR,1 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
7/15/19,6:50 AM,54 å¡F,52 å¡F,94%,CALM,0 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
7/15/19,7:20 AM,55 å¡F,50 å¡F,82%,CALM,0 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
7/15/19,7:50 AM,55 å¡F,52 å¡F,88%,VAR,2 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
7/15/19,8:20 AM,55 å¡F,52 å¡F,88%,VAR,2 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
7/15/19,8:50 AM,57 å¡F,50 å¡F,77%,VAR,1 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
7/15/19,9:20 AM,59 å¡F,50 å¡F,72%,CALM,0 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
7/15/19,9:50 AM,59 å¡F,50 å¡F,72%,N,3 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
7/15/19,10:20 AM,59 å¡F,50 å¡F,72%,N,3 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
7/15/19,10:50 AM,59 å¡F,48 å¡F,67%,VAR,2 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
7/15/19,11:20 AM,59 å¡F,50 å¡F,72%,VAR,2 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
7/15/19,11:50 AM,59 å¡F,52 å¡F,77%,NNW,5 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
7/15/19,12:20 PM,59 å¡F,50 å¡F,72%,NNW,6 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
7/15/19,12:50 PM,61 å¡F,50 å¡F,68%,N,5 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
7/15/19,1:20 PM,61 å¡F,52 å¡F,72%,VAR,2 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
7/15/19,1:50 PM,59 å¡F,50 å¡F,72%,NNW,8 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
7/15/19,2:20 PM,61 å¡F,52 å¡F,72%,N,9 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
7/15/19,2:50 PM,61 å¡F,52 å¡F,72%,NNE,6 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
7/15/19,3:20 PM,63 å¡F,50 å¡F,63%,N,5 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
7/15/19,3:50 PM,63 å¡F,50 å¡F,63%,N,7 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
7/15/19,4:20 PM,63 å¡F,52 å¡F,68%,NNE,5 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
7/15/19,4:50 PM,63 å¡F,50 å¡F,63%,N,5 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
7/15/19,5:20 PM,64 å¡F,50 å¡F,59%,N,3 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
7/15/19,5:50 PM,63 å¡F,50 å¡F,63%,NNW,5 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
7/15/19,6:20 PM,63 å¡F,52 å¡F,68%,N,7 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
7/15/19,6:50 PM,63 å¡F,52 å¡F,68%,NNW,8 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
7/15/19,7:20 PM,63 å¡F,52 å¡F,68%,N,8 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
7/15/19,7:50 PM,63 å¡F,52 å¡F,68%,N,8 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
7/15/19,8:20 PM,61 å¡F,52 å¡F,72%,N,6 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
7/15/19,8:50 PM,61 å¡F,52 å¡F,72%,NNW,6 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
7/15/19,9:20 PM,61 å¡F,54 å¡F,77%,NNW,6 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
7/15/19,9:50 PM,59 å¡F,54 å¡F,82%,NNW,5 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
7/15/19,10:20 PM,59 å¡F,52 å¡F,77%,N,3 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
7/15/19,10:50 PM,59 å¡F,54 å¡F,82%,NNW,3 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
7/15/19,11:20 PM,57 å¡F,54 å¡F,88%,N,2 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
7/15/19,11:50 PM,57 å¡F,54 å¡F,88%,N,3 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
7/16/19,12:20 AM,55 å¡F,52 å¡F,88%,N,3 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
7/16/19,12:50 AM,54 å¡F,52 å¡F,94%,N,2 mph,0 mph,29.98 in,0.0 in,Fair
7/16/19,1:20 AM,52 å¡F,50 å¡F,94%,VAR,1 mph,0 mph,29.98 in,0.0 in,Fair
7/16/19,1:50 AM,52 å¡F,50 å¡F,94%,CALM,0 mph,0 mph,29.98 in,0.0 in,Partly Cloudy
7/16/19,2:20 AM,52 å¡F,50 å¡F,94%,CALM,0 mph,0 mph,29.98 in,0.0 in,Partly Cloudy
7/16/19,2:50 AM,52 å¡F,50 å¡F,94%,W,2 mph,0 mph,29.98 in,0.0 in,Partly Cloudy
7/16/19,3:20 AM,52 å¡F,50 å¡F,94%,S,1 mph,0 mph,29.98 in,0.0 in,Partly Cloudy
7/16/19,3:50 AM,54 å¡F,52 å¡F,94%,SSW,2 mph,0 mph,29.98 in,0.0 in,Partly Cloudy
7/16/19,4:20 AM,54 å¡F,52 å¡F,94%,SSW,2 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
7/16/19,4:50 AM,54 å¡F,52 å¡F,94%,S,2 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
7/16/19,5:20 AM,54 å¡F,52 å¡F,94%,VAR,2 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
7/16/19,5:50 AM,54 å¡F,52 å¡F,94%,SSW,3 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
7/16/19,6:20 AM,54 å¡F,52 å¡F,94%,VAR,1 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
7/16/19,6:50 AM,55 å¡F,54 å¡F,94%,S,2 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
7/16/19,7:20 AM,55 å¡F,54 å¡F,94%,VAR,1 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
7/16/19,7:50 AM,57 å¡F,54 å¡F,88%,SSW,1 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
7/16/19,8:20 AM,57 å¡F,52 å¡F,82%,VAR,1 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
7/16/19,8:50 AM,57 å¡F,52 å¡F,82%,NW,5 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
7/16/19,9:20 AM,59 å¡F,50 å¡F,72%,NW,5 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
7/16/19,9:50 AM,59 å¡F,50 å¡F,72%,NW,6 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
7/16/19,10:20 AM,59 å¡F,48 å¡F,67%,NW,5 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
7/16/19,10:50 AM,59 å¡F,48 å¡F,67%,NW,6 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
7/16/19,11:20 AM,61 å¡F,50 å¡F,68%,WNW,5 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
7/16/19,11:50 AM,61 å¡F,50 å¡F,68%,VAR,2 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
7/16/19,12:20 PM,61 å¡F,48 å¡F,63%,W,5 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
7/16/19,12:50 PM,61 å¡F,50 å¡F,68%,VAR,1 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
7/16/19,1:20 PM,63 å¡F,50 å¡F,63%,VAR,2 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
7/16/19,1:50 PM,64 å¡F,50 å¡F,59%,VAR,1 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
7/16/19,2:20 PM,66 å¡F,50 å¡F,56%,N,6 mph,0 mph,29.95 in,0.0 in,Partly Cloudy
7/16/19,2:50 PM,66 å¡F,48 å¡F,52%,VAR,2 mph,0 mph,29.95 in,0.0 in,Partly Cloudy
7/16/19,3:20 PM,68 å¡F,50 å¡F,52%,VAR,2 mph,0 mph,29.95 in,0.0 in,Partly Cloudy
7/16/19,3:50 PM,68 å¡F,52 å¡F,56%,W,3 mph,0 mph,29.95 in,0.0 in,Partly Cloudy
7/16/19,4:20 PM,68 å¡F,50 å¡F,52%,NNW,5 mph,0 mph,29.95 in,0.0 in,Partly Cloudy
7/16/19,4:50 PM,68 å¡F,50 å¡F,52%,N,6 mph,0 mph,29.95 in,0.0 in,Fair
7/16/19,5:20 PM,68 å¡F,50 å¡F,52%,N,3 mph,0 mph,29.95 in,0.0 in,Fair
7/16/19,5:50 PM,68 å¡F,50 å¡F,52%,NNW,5 mph,0 mph,29.92 in,0.0 in,Fair
7/16/19,6:20 PM,68 å¡F,50 å¡F,52%,NW,5 mph,0 mph,29.92 in,0.0 in,Fair
7/16/19,6:50 PM,68 å¡F,50 å¡F,52%,NW,6 mph,0 mph,29.92 in,0.0 in,Fair
7/16/19,7:20 PM,68 å¡F,52 å¡F,56%,N,5 mph,0 mph,29.92 in,0.0 in,Fair
7/16/19,7:50 PM,68 å¡F,52 å¡F,56%,NNW,5 mph,0 mph,29.92 in,0.0 in,Fair
7/16/19,8:20 PM,66 å¡F,52 å¡F,60%,NW,5 mph,0 mph,29.92 in,0.0 in,Fair
7/16/19,8:50 PM,64 å¡F,52 å¡F,64%,NNW,5 mph,0 mph,29.92 in,0.0 in,Fair
7/16/19,9:20 PM,63 å¡F,54 å¡F,72%,VAR,2 mph,0 mph,29.92 in,0.0 in,Fair
7/16/19,9:50 PM,61 å¡F,54 å¡F,77%,VAR,2 mph,0 mph,29.92 in,0.0 in,Fair
7/16/19,10:20 PM,59 å¡F,50 å¡F,72%,NNE,2 mph,0 mph,29.92 in,0.0 in,Fair
7/16/19,10:50 PM,59 å¡F,54 å¡F,82%,VAR,1 mph,0 mph,29.92 in,0.0 in,Fair
7/16/19,11:20 PM,55 å¡F,52 å¡F,88%,CALM,0 mph,0 mph,29.92 in,0.0 in,Fair
7/16/19,11:50 PM,54 å¡F,52 å¡F,94%,CALM,0 mph,0 mph,29.89 in,0.0 in,Fair
7/17/19,12:20 AM,54 å¡F,52 å¡F,94%,VAR,1 mph,0 mph,29.89 in,0.0 in,Fair
7/17/19,12:50 AM,54 å¡F,50 å¡F,88%,VAR,1 mph,0 mph,29.89 in,0.0 in,Fair
7/17/19,1:20 AM,54 å¡F,50 å¡F,88%,NW,2 mph,0 mph,29.89 in,0.0 in,Fair
7/17/19,1:50 AM,55 å¡F,50 å¡F,82%,NW,1 mph,0 mph,29.89 in,0.0 in,Fair
7/17/19,2:20 AM,52 å¡F,50 å¡F,94%,CALM,0 mph,0 mph,29.89 in,0.0 in,Fair
7/17/19,2:50 AM,54 å¡F,50 å¡F,88%,NW,2 mph,0 mph,29.89 in,0.0 in,Fair
7/17/19,3:20 AM,54 å¡F,52 å¡F,94%,NNW,1 mph,0 mph,29.89 in,0.0 in,Fair
7/17/19,3:50 AM,50 å¡F,50 å¡F,100%,CALM,0 mph,0 mph,29.89 in,0.0 in,Fair
7/17/19,4:20 AM,50 å¡F,50 å¡F,100%,VAR,1 mph,0 mph,29.86 in,0.0 in,Fair
7/17/19,4:50 AM,50 å¡F,50 å¡F,100%,CALM,0 mph,0 mph,29.86 in,0.0 in,Fair
7/17/19,5:20 AM,50 å¡F,50 å¡F,100%,CALM,0 mph,0 mph,29.86 in,0.0 in,Mist
7/17/19,5:50 AM,48 å¡F,48 å¡F,100%,CALM,0 mph,0 mph,29.86 in,0.0 in,Mist
7/17/19,6:20 AM,48 å¡F,48 å¡F,100%,CALM,0 mph,0 mph,29.86 in,0.0 in,Mist
7/17/19,6:50 AM,50 å¡F,50 å¡F,100%,S,1 mph,0 mph,29.86 in,0.0 in,Mist
7/17/19,7:20 AM,54 å¡F,54 å¡F,100%,CALM,0 mph,0 mph,29.86 in,0.0 in,Mist
7/17/19,7:50 AM,57 å¡F,55 å¡F,94%,CALM,0 mph,0 mph,29.86 in,0.0 in,Fair
7/17/19,8:20 AM,63 å¡F,59 å¡F,88%,CALM,0 mph,0 mph,29.86 in,0.0 in,Fair
7/17/19,8:50 AM,63 å¡F,55 å¡F,77%,VAR,1 mph,0 mph,29.86 in,0.0 in,Fair
7/17/19,9:20 AM,64 å¡F,55 å¡F,73%,VAR,2 mph,0 mph,29.86 in,0.0 in,Fair
7/17/19,9:50 AM,66 å¡F,55 å¡F,68%,VAR,1 mph,0 mph,29.89 in,0.0 in,Fair
7/17/19,10:20 AM,66 å¡F,54 å¡F,64%,VAR,2 mph,0 mph,29.86 in,0.0 in,Fair
7/17/19,10:50 AM,66 å¡F,55 å¡F,68%,CALM,0 mph,0 mph,29.86 in,0.0 in,Fair
7/17/19,11:20 AM,68 å¡F,54 å¡F,60%,VAR,2 mph,0 mph,29.86 in,0.0 in,Fair
7/17/19,11:50 AM,70 å¡F,55 å¡F,60%,VAR,1 mph,0 mph,29.86 in,0.0 in,Fair
7/17/19,12:20 PM,70 å¡F,54 å¡F,56%,VAR,2 mph,0 mph,29.86 in,0.0 in,Fair
7/17/19,12:50 PM,72 å¡F,54 å¡F,53%,VAR,1 mph,0 mph,29.86 in,0.0 in,Fair
7/17/19,1:20 PM,73 å¡F,54 å¡F,50%,VAR,1 mph,0 mph,29.86 in,0.0 in,Fair
7/17/19,1:50 PM,72 å¡F,52 å¡F,50%,N,5 mph,0 mph,29.86 in,0.0 in,Fair
7/17/19,2:20 PM,73 å¡F,52 å¡F,47%,E,6 mph,0 mph,29.83 in,0.0 in,Fair
7/17/19,2:50 PM,73 å¡F,52 å¡F,47%,CALM,0 mph,0 mph,29.83 in,0.0 in,Fair
7/17/19,3:20 PM,75 å¡F,52 å¡F,44%,VAR,2 mph,0 mph,29.83 in,0.0 in,Fair
7/17/19,3:50 PM,75 å¡F,54 å¡F,47%,VAR,2 mph,0 mph,29.83 in,0.0 in,Fair
7/17/19,4:20 PM,77 å¡F,54 å¡F,44%,VAR,3 mph,0 mph,29.83 in,0.0 in,Fair
7/17/19,4:50 PM,73 å¡F,52 å¡F,47%,NE,5 mph,0 mph,29.81 in,0.0 in,Fair
7/17/19,5:20 PM,75 å¡F,54 å¡F,47%,VAR,2 mph,0 mph,29.81 in,0.0 in,Fair
7/17/19,5:50 PM,75 å¡F,50 å¡F,41%,N,5 mph,0 mph,29.81 in,0.0 in,Fair
7/17/19,6:20 PM,75 å¡F,55 å¡F,50%,ENE,3 mph,0 mph,29.81 in,0.0 in,Fair
7/17/19,6:50 PM,75 å¡F,54 å¡F,47%,ENE,3 mph,0 mph,29.78 in,0.0 in,Fair
7/17/19,7:20 PM,73 å¡F,54 å¡F,50%,ENE,3 mph,0 mph,29.78 in,0.0 in,Fair
7/17/19,7:50 PM,73 å¡F,55 å¡F,53%,ENE,2 mph,0 mph,29.78 in,0.0 in,Fair
7/17/19,8:20 PM,72 å¡F,55 å¡F,57%,E,3 mph,0 mph,29.78 in,0.0 in,Fair
7/17/19,8:50 PM,72 å¡F,55 å¡F,57%,SE,5 mph,0 mph,29.78 in,0.0 in,Fair
7/17/19,9:20 PM,68 å¡F,57 å¡F,68%,SE,2 mph,0 mph,29.78 in,0.0 in,Fair
7/17/19,9:50 PM,64 å¡F,57 å¡F,77%,SE,3 mph,0 mph,29.78 in,0.0 in,Fair
7/17/19,10:20 PM,64 å¡F,57 å¡F,77%,SE,3 mph,0 mph,29.78 in,0.0 in,Fair
7/17/19,10:50 PM,63 å¡F,57 å¡F,82%,SE,5 mph,0 mph,29.78 in,0.0 in,Fair
7/17/19,11:20 PM,64 å¡F,55 å¡F,73%,SE,5 mph,0 mph,29.78 in,0.0 in,Fair
7/17/19,11:50 PM,64 å¡F,54 å¡F,68%,SE,5 mph,0 mph,29.75 in,0.0 in,Fair
7/18/19,12:20 AM,64 å¡F,55 å¡F,73%,SE,6 mph,0 mph,29.75 in,0.0 in,Fair
7/18/19,12:50 AM,64 å¡F,54 å¡F,68%,SE,6 mph,0 mph,29.75 in,0.0 in,Fair
7/18/19,1:20 AM,66 å¡F,54 å¡F,64%,SSE,7 mph,0 mph,29.75 in,0.0 in,Fair
7/18/19,1:50 AM,64 å¡F,54 å¡F,68%,SSE,7 mph,0 mph,29.75 in,0.0 in,Fair
7/18/19,2:20 AM,64 å¡F,54 å¡F,68%,S,6 mph,0 mph,29.75 in,0.0 in,Fair
7/18/19,2:50 AM,63 å¡F,54 å¡F,72%,SSE,6 mph,0 mph,29.75 in,0.0 in,Fair
7/18/19,3:20 AM,63 å¡F,54 å¡F,72%,S,6 mph,0 mph,29.75 in,0.0 in,Fair
7/18/19,3:50 AM,63 å¡F,54 å¡F,72%,S,6 mph,0 mph,29.72 in,0.0 in,Fair
7/18/19,4:20 AM,59 å¡F,54 å¡F,82%,SSW,5 mph,0 mph,29.72 in,0.0 in,Fair
7/18/19,4:50 AM,59 å¡F,54 å¡F,82%,S,5 mph,0 mph,29.72 in,0.0 in,Fair
7/18/19,5:20 AM,61 å¡F,54 å¡F,77%,S,6 mph,0 mph,29.72 in,0.0 in,Fair
7/18/19,5:50 AM,59 å¡F,54 å¡F,82%,SW,6 mph,0 mph,29.72 in,0.0 in,Fair
7/18/19,6:20 AM,61 å¡F,54 å¡F,77%,W,7 mph,0 mph,29.72 in,0.0 in,Fair
7/18/19,6:50 AM,61 å¡F,55 å¡F,82%,WSW,6 mph,0 mph,29.72 in,0.0 in,Fair
7/18/19,7:20 AM,61 å¡F,52 å¡F,72%,WSW,6 mph,0 mph,29.72 in,0.0 in,Fair
7/18/19,7:50 AM,61 å¡F,52 å¡F,72%,WSW,6 mph,0 mph,29.75 in,0.0 in,Fair
7/18/19,8:20 AM,64 å¡F,52 å¡F,64%,WSW,6 mph,0 mph,29.75 in,0.0 in,Fair
7/18/19,8:50 AM,64 å¡F,54 å¡F,68%,WSW,7 mph,0 mph,29.75 in,0.0 in,Fair
7/18/19,9:20 AM,64 å¡F,54 å¡F,68%,WSW,9 mph,0 mph,29.75 in,0.0 in,Fair
7/18/19,9:50 AM,66 å¡F,54 å¡F,64%,WSW,7 mph,0 mph,29.75 in,0.0 in,Fair
7/18/19,10:20 AM,68 å¡F,54 å¡F,60%,WSW,8 mph,0 mph,29.75 in,0.0 in,Fair
7/18/19,10:50 AM,66 å¡F,54 å¡F,64%,SW,10 mph,0 mph,29.75 in,0.0 in,Fair
7/18/19,11:20 AM,70 å¡F,54 å¡F,56%,WSW,10 mph,0 mph,29.75 in,0.0 in,Fair
7/18/19,11:50 AM,68 å¡F,54 å¡F,60%,WSW,9 mph,0 mph,29.75 in,0.0 in,Fair
7/18/19,12:20 PM,70 å¡F,54 å¡F,56%,WSW,9 mph,0 mph,29.75 in,0.0 in,Fair
7/18/19,12:50 PM,70 å¡F,54 å¡F,56%,WSW,12 mph,0 mph,29.75 in,0.0 in,Fair
7/18/19,1:20 PM,70 å¡F,54 å¡F,56%,SW,9 mph,0 mph,29.75 in,0.0 in,Fair
7/18/19,1:50 PM,70 å¡F,54 å¡F,56%,W,9 mph,0 mph,29.75 in,0.0 in,Fair
