,index,time,,Temp (F),dewpoint,humidity,wind,windspeed,windgust,pressurre,precip,condit
,11059,8/19/19 19:20,,66,50,0.56,WSW,10,0,29.92,0,Fair
,11059.5,8/19/19 19:35,,,,,,,,,,
,11060,8/19/19 19:50,,64,50,0.59,WSW,12,0,29.92,0,Fair
,11060.5,8/19/19 20:05,,,,,,,,,,
,11061,8/19/19 20:20,,63,50,0.63,WSW,8,0,29.95,0,Fair
,11061.5,8/19/19 20:35,,,,,,,,,,
,11062,8/19/19 20:50,,63,48,0.59,WSW,10,0,29.95,0,Fair
,11062.5,8/19/19 21:05,,,,,,,,,,
,11063,8/19/19 21:20,,61,48,0.63,WSW,9,0,29.95,0,Fair
,11063.5,8/19/19 21:35,,,,,,,,,,
,11064,8/19/19 21:50,,59,48,0.67,WSW,6,0,29.98,0,Fair
,11064.5,8/19/19 22:05,,,,,,,,,,
,11065,8/19/19 22:20,,59,48,0.67,WSW,7,0,29.98,0,Fair
,11065.5,8/19/19 22:35,,,,,,,,,,
,11066,8/19/19 22:50,,59,48,0.67,WSW,8,0,29.98,0,Fair
,11066.5,8/19/19 23:05,,,,,,,,,,
,11067,8/19/19 23:20,,59,50,0.72,SW,8,0,29.98,0,Fair
,11067.5,8/19/19 23:35,,,,,,,,,,
,11068,8/19/19 23:50,,57,50,0.77,SW,7,0,29.98,0,Fair
,11068.5,8/20/19 0:05,,,,,,,,,,
,11069,8/20/19 0:20,,57,50,0.77,SW,7,0,29.98,0,Fair
,11069.5,8/20/19 0:35,,,,,,,,,,
,11070,8/20/19 0:50,,55,50,0.82,SW,7,0,29.98,0,Fair
,11070.5,8/20/19 1:05,,,,,,,,,,
,11071,8/20/19 1:20,,55,50,0.82,SSW,7,0,29.98,0,Fair
,11071.5,8/20/19 1:35,,,,,,,,,,
,11072,8/20/19 1:50,,55,52,0.88,SSW,7,0,29.98,0,Fair
,11072.5,8/20/19 2:05,,,,,,,,,,
,11073,8/20/19 2:20,,55,52,0.88,SW,7,0,29.98,0,Fair
,11073.5,8/20/19 2:35,,,,,,,,,,
,11074,8/20/19 2:50,,55,52,0.88,SW,8,0,30.01,0,Fair
,11074.5,8/20/19 3:05,,,,,,,,,,
,11075,8/20/19 3:20,,55,52,0.88,SSW,7,0,30.01,0,Fair
,11075.5,8/20/19 3:35,,,,,,,,,,
,11076,8/20/19 3:50,,55,52,0.88,SW,7,0,30.01,0,Fair
,11076.5,8/20/19 4:05,,,,,,,,,,
,11077,8/20/19 4:20,,54,52,0.94,SW,7,0,30.01,0,Fair
,11077.5,8/20/19 4:35,,,,,,,,,,
,11078,8/20/19 4:50,,54,52,0.94,SW,7,0,30.01,0,Fair
,11078.5,8/20/19 5:05,,,,,,,,,,
,11079,8/20/19 5:20,,54,52,0.94,SW,7,0,30.01,0,Fair
,11079.5,8/20/19 5:35,,,,,,,,,,
,11080,8/20/19 5:50,,54,52,0.94,SSW,7,0,30.01,0,Fair
,11080.5,8/20/19 6:05,,,,,,,,,,
,11081,8/20/19 6:20,,54,52,0.94,SSW,8,0,30.04,0,Fair
,11081.5,8/20/19 6:35,,,,,,,,,,
,11082,8/20/19 6:50,,55,52,0.88,SW,7,0,30.04,0,Fair
,11082.5,8/20/19 7:05,,,,,,,,,,
,11083,8/20/19 7:20,,57,54,0.88,SW,6,0,30.04,0,Fair
,11083.5,8/20/19 7:35,,,,,,,,,,
,11084,8/20/19 7:50,,59,54,0.82,SW,6,0,30.04,0,Fair
,11084.5,8/20/19 8:05,,,,,,,,,,
,11085,8/20/19 8:20,,59,54,0.82,SW,7,0,30.07,0,Fair
,11085.5,8/20/19 8:35,,,,,,,,,,
,11086,8/20/19 8:50,,61,54,0.77,WSW,8,0,30.07,0,Fair
,11086.5,8/20/19 9:05,,,,,,,,,,
,11087,8/20/19 9:20,,63,54,0.72,WSW,8,0,30.07,0,Fair
,11087.5,8/20/19 9:35,,,,,,,,,,
,11088,8/20/19 9:50,,63,54,0.72,W,9,0,30.07,0,Fair
,11088.5,8/20/19 10:05,,,,,,,,,,
,11089,8/20/19 10:20,,64,52,0.64,W,10,0,30.07,0,Fair
,11089.5,8/20/19 10:35,,,,,,,,,,
,11090,8/20/19 10:50,,64,50,0.59,W,10,0,30.07,0,Fair
,11090.5,8/20/19 11:05,,,,,,,,,,
,11091,8/20/19 11:20,,66,52,0.6,WSW,9,0,30.07,0,Partly Cloudy
,11091.5,8/20/19 11:35,,,,,,,,,,
,11092,8/20/19 11:50,,66,50,0.56,WSW,10,0,30.07,0,Partly Cloudy
,11092.5,8/20/19 12:05,,,,,,,,,,
,11093,8/20/19 12:20,,68,50,0.52,WSW,12,0,30.07,0,Partly Cloudy
,11093.5,8/20/19 12:35,,,,,,,,,,
,11094,8/20/19 12:50,,70,50,0.49,WSW,8,0,30.07,0,Showers in the Vicinity
,11094.5,8/20/19 13:05,,,,,,,,,,
,11095,8/20/19 13:20,,64,54,0.68,NW,10,0,30.07,0,Partly Cloudy
,11095.5,8/20/19 13:35,,,,,,,,,,
,11096,8/20/19 13:50,,68,52,0.56,WNW,7,0,30.07,0,Fair
,11096.5,8/20/19 14:05,,,,,,,,,,
,11097,8/20/19 14:20,,68,48,0.49,W,10,0,30.07,0,Fair
,11097.5,8/20/19 14:35,,,,,,,,,,
,11098,8/20/19 14:50,,70,48,0.46,W,12,0,30.07,0,Fair
,11098.5,8/20/19 15:05,,,,,,,,,,
,11099,8/20/19 15:20,,70,50,0.49,WNW,10,0,30.07,0,Fair
,11099.5,8/20/19 15:35,,,,,,,,,,
,11100,8/20/19 15:50,,70,48,0.46,WNW,7,0,30.1,0,Fair
,11100.5,8/20/19 16:05,,,,,,,,,,
,11101,8/20/19 16:20,,68,48,0.49,WNW,8,0,30.1,0,Fair
,11101.5,8/20/19 16:35,,,,,,,,,,
,11102,8/20/19 16:50,,68,46,0.46,W,9,0,30.1,0,Fair
,11102.5,8/20/19 17:05,,,,,,,,,,
,11103,8/20/19 17:20,,70,48,0.46,W,9,0,30.1,0,Fair
,11103.5,8/20/19 17:35,,,,,,,,,,
,11104,8/20/19 17:50,,68,48,0.49,W,8,0,30.1,0,Fair
,11104.5,8/20/19 18:05,,,,,,,,,,
,11105,8/20/19 18:20,,68,50,0.52,NW,6,0,30.1,0,Fair
,11105.5,8/20/19 18:35,,,,,,,,,,
,11106,8/20/19 18:50,,66,52,0.6,NNW,8,0,30.13,0,Fair
,11106.5,8/20/19 19:05,,,,,,,,,,
,11107,8/20/19 19:20,,64,52,0.64,N,6,0,30.13,0,Fair
,11107.5,8/20/19 19:35,,,,,,,,,,
,11108,8/20/19 19:50,,63,54,0.72,VAR,2,0,30.13,0,Fair
,11108.5,8/20/19 20:05,,,,,,,,,,
,11109,8/20/19 20:20,,61,52,0.72,NNW,7,0,30.16,0,Fair
,11109.5,8/20/19 20:35,,,,,,,,,,
,11110,8/20/19 20:50,,61,52,0.72,NNW,3,0,30.16,0,Fair
,11110.5,8/20/19 21:05,,,,,,,,,,
,11111,8/20/19 21:20,,61,52,0.72,NW,3,0,30.16,0,Fair
,11111.5,8/20/19 21:35,,,,,,,,,,
,11112,8/20/19 21:50,,59,52,0.77,VAR,2,0,30.19,0,Fair
,11112.5,8/20/19 22:05,,,,,,,,,,
,11113,8/20/19 22:20,,55,54,0.94,VAR,1,0,30.19,0,Fair
,11113.5,8/20/19 22:35,,,,,,,,,,
,11114,8/20/19 22:50,,57,52,0.82,VAR,2,0,30.19,0,Fair
,11114.5,8/20/19 23:05,,,,,,,,,,
,11115,8/20/19 23:20,,54,52,0.94,VAR,2,0,30.19,0,Fair
,11115.5,8/20/19 23:35,,,,,,,,,,
,11116,8/20/19 23:50,,54,52,0.94,SSW,2,0,30.19,0,Fair
,11116.5,8/21/19 0:05,,,,,,,,,,
,11117,8/21/19 0:20,,52,50,0.94,SSW,3,0,30.19,0,Fair
,11117.5,8/21/19 0:35,,,,,,,,,,
,11118,8/21/19 0:50,,52,50,0.94,S,3,0,30.19,0,Fair
,11118.5,8/21/19 1:05,,,,,,,,,,
,11119,8/21/19 1:20,,54,50,0.88,SSW,5,0,30.19,0,Fair
,11119.5,8/21/19 1:35,,,,,,,,,,
,11120,8/21/19 1:50,,54,50,0.88,SW,6,0,30.19,0,Fair
,11120.5,8/21/19 2:05,,,,,,,,,,
,11121,8/21/19 2:20,,52,50,0.94,SSW,5,0,30.19,0,Fair
,11121.5,8/21/19 2:35,,,,,,,,,,
,11122,8/21/19 2:50,,52,50,0.94,SSW,5,0,30.19,0,Fair
,11122.5,8/21/19 3:05,,,,,,,,,,
,11123,8/21/19 3:20,,52,48,0.88,SSW,6,0,30.19,0,Fair
,11123.5,8/21/19 3:35,,,,,,,,,,
,11124,8/21/19 3:50,,50,48,0.94,S,5,0,30.22,0,Fair
,11124.5,8/21/19 4:05,,,,,,,,,,
,11125,8/21/19 4:20,,52,48,0.88,SSW,6,0,30.22,0,Fair
,11125.5,8/21/19 4:35,,,,,,,,,,
,11126,8/21/19 4:50,,48,46,0.93,S,5,0,30.22,0,Fair
,11126.5,8/21/19 5:05,,,,,,,,,,
,11127,8/21/19 5:20,,50,48,0.94,S,5,0,30.22,0,Fair
,11127.5,8/21/19 5:35,,,,,,,,,,
,11128,8/21/19 5:50,,50,48,0.94,S,5,0,30.22,0,Fair
,11128.5,8/21/19 6:05,,,,,,,,,,
,11129,8/21/19 6:20,,50,48,0.94,S,3,0,30.22,0,Fair
,11129.5,8/21/19 6:35,,,,,,,,,,
,11130,8/21/19 6:50,,52,50,0.94,S,5,0,30.22,0,Fair
,11130.5,8/21/19 7:05,,,,,,,,,,
,11131,8/21/19 7:20,,55,52,0.88,S,3,0,30.25,0,Fair
,11131.5,8/21/19 7:35,,,,,,,,,,
,11132,8/21/19 7:50,,57,52,0.82,VAR,2,0,30.25,0,Fair
,11132.5,8/21/19 8:05,,,,,,,,,,
,11133,8/21/19 8:20,,59,54,0.82,VAR,2,0,30.25,0,Fair
,11133.5,8/21/19 8:35,,,,,,,,,,
,11134,8/21/19 8:50,,61,54,0.77,S,3,0,30.25,0,Fair
,11134.5,8/21/19 9:05,,,,,,,,,,
,11135,8/21/19 9:20,,63,52,0.68,S,3,0,30.25,0,Fair
,11135.5,8/21/19 9:35,,,,,,,,,,
,11136,8/21/19 9:50,,64,52,0.64,SSW,5,0,30.25,0,Fair
,11136.5,8/21/19 10:05,,,,,,,,,,
,11137,8/21/19 10:20,,66,52,0.6,SSW,3,0,30.25,0,Fair
,11137.5,8/21/19 10:35,,,,,,,,,,
,11138,8/21/19 10:50,,68,50,0.52,SW,3,0,30.25,0,Partly Cloudy
,11138.5,8/21/19 11:05,,,,,,,,,,
,11139,8/21/19 11:20,,68,52,0.56,VAR,3,0,30.25,0,Partly Cloudy
,11139.5,8/21/19 11:35,,,,,,,,,,
,11140,8/21/19 11:50,,68,50,0.52,VAR,1,0,30.25,0,Fair
,11140.5,8/21/19 12:05,,,,,,,,,,
,11141,8/21/19 12:20,,68,48,0.49,SW,5,0,30.22,0,Fair
,11141.5,8/21/19 12:35,,,,,,,,,,
,11142,8/21/19 12:50,,70,50,0.49,VAR,1,0,30.22,0,Fair
,11142.5,8/21/19 13:05,,,,,,,,,,
,11143,8/21/19 13:20,,70,48,0.46,VAR,1,0,30.22,0,Fair
,11143.5,8/21/19 13:35,,,,,,,,,,
,11144,8/21/19 13:50,,70,48,0.46,VAR,3,0,30.22,0,Fair
,11144.5,8/21/19 14:05,,,,,,,,,,
,11145,8/21/19 14:20,,70,50,0.49,WNW,3,0,30.22,0,Fair
,11145.5,8/21/19 14:35,,,,,,,,,,
,11146,8/21/19 14:50,,72,48,0.43,VAR,1,17,30.19,0,Fair
,11146.5,8/21/19 15:05,,,,,,,,,,
,11147,8/21/19 15:20,,72,48,0.43,VAR,2,0,30.19,0,Fair
,11147.5,8/21/19 15:35,,,,,,,,,,
,11148,8/21/19 15:50,,72,46,0.41,VAR,3,0,30.19,0,Fair
,11148.5,8/21/19 16:05,,,,,,,,,,
,11149,8/21/19 16:20,,72,48,0.43,E,5,0,30.19,0,Fair
,11149.5,8/21/19 16:35,,,,,,,,,,
,11150,8/21/19 16:50,,72,48,0.43,NE,6,0,30.19,0,Fair
,11150.5,8/21/19 17:05,,,,,,,,,,
,11151,8/21/19 17:20,,72,48,0.43,ENE,3,0,30.16,0,Fair
,11151.5,8/21/19 17:35,,,,,,,,,,
,11152,8/21/19 17:50,,72,48,0.43,NE,5,0,30.16,0,Fair
,11152.5,8/21/19 18:05,,,,,,,,,,
,11153,8/21/19 18:20,,72,48,0.43,NE,6,0,30.16,0,Fair
,11153.5,8/21/19 18:35,,,,,,,,,,
,11154,8/21/19 18:50,,70,50,0.49,ENE,5,0,30.16,0,Fair
,11154.5,8/21/19 19:05,,,,,,,,,,
,11155,8/21/19 19:20,,68,50,0.52,E,3,0,30.16,0,Fair
,11155.5,8/21/19 19:35,,,,,,,,,,
,11156,8/21/19 19:50,,66,50,0.56,ENE,2,0,30.16,0,Fair
,11156.5,8/21/19 20:05,,,,,,,,,,
,11157,8/21/19 20:20,,64,50,0.59,E,3,0,30.16,0,Fair
,11157.5,8/21/19 20:35,,,,,,,,,,
,11158,8/21/19 20:50,,63,52,0.68,E,3,0,30.16,0,Fair
,11158.5,8/21/19 21:05,,,,,,,,,,
,11159,8/21/19 21:20,,59,52,0.77,SE,3,0,30.16,0,Fair
,11159.5,8/21/19 21:35,,,,,,,,,,
,11160,8/21/19 21:50,,59,52,0.77,SE,3,0,30.16,0,Fair
,11160.5,8/21/19 22:05,,,,,,,,,,
,11161,8/21/19 22:20,,59,52,0.77,ESE,3,0,30.16,0,Fair
,11161.5,8/21/19 22:35,,,,,,,,,,
,11162,8/21/19 22:50,,59,52,0.77,ESE,3,0,30.16,0,Fair
,11162.5,8/21/19 23:05,,,,,,,,,,
,11163,8/21/19 23:20,,57,52,0.82,SE,3,0,30.16,0,Fair
,11163.5,8/21/19 23:35,,,,,,,,,,
,11164,8/21/19 23:50,,57,52,0.82,SE,5,0,30.16,0,Fair
,11164.5,8/22/19 0:05,,,,,,,,,,
,11165,8/22/19 0:20,,57,52,0.82,SE,5,0,30.16,0,Fair
,11165.5,8/22/19 0:35,,,,,,,,,,
,11166,8/22/19 0:50,,57,50,0.77,SE,3,0,30.16,0,Fair
,11166.5,8/22/19 1:05,,,,,,,,,,
,11167,8/22/19 1:20,,54,50,0.88,VAR,1,0,30.13,0,Fair
,11167.5,8/22/19 1:35,,,,,,,,,,
,11168,8/22/19 1:50,,55,52,0.88,NE,1,0,30.13,0,Fair
,11168.5,8/22/19 2:05,,,,,,,,,,
,11169,8/22/19 2:20,,55,50,0.82,CALM,0,0,30.13,0,Fair
,11169.5,8/22/19 2:35,,,,,,,,,,
,11170,8/22/19 2:50,,54,50,0.88,S,1,0,30.13,0,Fair
,11170.5,8/22/19 3:05,,,,,,,,,,
,11171,8/22/19 3:20,,54,50,0.88,NW,1,0,30.13,0,Fair
,11171.5,8/22/19 3:35,,,,,,,,,,
,11172,8/22/19 3:50,,52,48,0.88,SSW,2,0,30.13,0,Fair
,11172.5,8/22/19 4:05,,,,,,,,,,
,11173,8/22/19 4:20,,54,50,0.88,SSW,5,0,30.13,0,Fair
,11173.5,8/22/19 4:35,,,,,,,,,,
,11174,8/22/19 4:50,,52,50,0.94,S,5,0,30.13,0,Fair
,11174.5,8/22/19 5:05,,,,,,,,,,
,11175,8/22/19 5:20,,52,50,0.94,S,2,0,30.13,0,Fair
,11175.5,8/22/19 5:35,,,,,,,,,,
,11176,8/22/19 5:50,,50,48,0.94,S,5,0,30.13,0,Fair
,11176.5,8/22/19 6:05,,,,,,,,,,
,11177,8/22/19 6:20,,55,50,0.82,W,5,0,30.13,0,Fair
,11177.5,8/22/19 6:35,,,,,,,,,,
,11178,8/22/19 6:50,,55,52,0.88,VAR,2,0,30.13,0,Fair
,11178.5,8/22/19 7:05,,,,,,,,,,
,11179,8/22/19 7:20,,59,52,0.77,SSW,3,0,30.16,0,Fair
,11179.5,8/22/19 7:35,,,,,,,,,,
,11180,8/22/19 7:50,,61,54,0.77,SSW,3,0,30.16,0,Fair
,11180.5,8/22/19 8:05,,,,,,,,,,
,11181,8/22/19 8:20,,63,52,0.68,SSW,3,0,30.16,0,Fair
,11181.5,8/22/19 8:35,,,,,,,,,,
,11182,8/22/19 8:50,,66,52,0.6,WSW,5,0,30.16,0,Fair
,11182.5,8/22/19 9:05,,,,,,,,,,
,11183,8/22/19 9:20,,68,50,0.52,WSW,5,0,30.16,0,Fair
,11183.5,8/22/19 9:35,,,,,,,,,,
,11184,8/22/19 9:50,,68,50,0.52,W,7,0,30.16,0,Fair
,11184.5,8/22/19 10:05,,,,,,,,,,
,11185,8/22/19 10:20,,70,50,0.49,W,3,0,30.16,0,Fair
,11185.5,8/22/19 10:35,,,,,,,,,,
,11186,8/22/19 10:50,,72,48,0.43,VAR,3,0,30.16,0,Fair
,11186.5,8/22/19 11:05,,,,,,,,,,
,11187,8/22/19 11:20,,72,46,0.41,WSW,5,0,30.16,0,Fair
,11187.5,8/22/19 11:35,,,,,,,,,,
,11188,8/22/19 11:50,,72,50,0.46,W,5,0,30.16,0,Fair
,11188.5,8/22/19 12:05,,,,,,,,,,
,11189,8/22/19 12:20,,73,50,0.44,W,6,0,30.16,0,Fair
,11189.5,8/22/19 12:35,,,,,,,,,,
,11190,8/22/19 12:50,,73,48,0.41,VAR,3,0,30.16,0,Fair
,11190.5,8/22/19 13:05,,,,,,,,,,
,11191,8/22/19 13:20,,73,48,0.41,WNW,6,0,30.16,0,Fair
,11191.5,8/22/19 13:35,,,,,,,,,,
,11192,8/22/19 13:50,,75,48,0.38,W,7,0,30.16,0,Fair
,11192.5,8/22/19 14:05,,,,,,,,,,
,11193,8/22/19 14:20,,75,48,0.38,W,3,0,30.13,0,Fair
,11193.5,8/22/19 14:35,,,,,,,,,,
,11194,8/22/19 14:50,,75,52,0.44,W,6,0,30.13,0,Fair
,11194.5,8/22/19 15:05,,,,,,,,,,
,11195,8/22/19 15:20,,75,50,0.41,W,7,0,30.13,0,Fair
,11195.5,8/22/19 15:35,,,,,,,,,,
,11196,8/22/19 15:50,,75,50,0.41,W,6,0,30.13,0,Fair
,11196.5,8/22/19 16:05,,,,,,,,,,
,11197,8/22/19 16:20,,75,50,0.41,WSW,6,0,30.13,0,Fair
,11197.5,8/22/19 16:35,,,,,,,,,,
,11198,8/22/19 16:50,,75,52,0.44,W,7,0,30.13,0,Fair
,11198.5,8/22/19 17:05,,,,,,,,,,
,11199,8/22/19 17:20,,75,52,0.44,WNW,6,0,30.13,0,Fair
,11199.5,8/22/19 17:35,,,,,,,,,,
,11200,8/22/19 17:50,,75,50,0.41,W,6,0,30.13,0,Fair
,11200.5,8/22/19 18:05,,,,,,,,,,
,11201,8/22/19 18:20,,75,52,0.44,WNW,6,0,30.13,0,Fair
,11201.5,8/22/19 18:35,,,,,,,,,,
,11202,8/22/19 18:50,,73,50,0.44,NW,6,0,30.13,0,Fair
,11202.5,8/22/19 19:05,,,,,,,,,,
,11203,8/22/19 19:20,,72,48,0.43,NW,5,0,30.13,0,Fair
,11203.5,8/22/19 19:35,,,,,,,,,,
,11204,8/22/19 19:50,,70,50,0.49,N,2,0,30.13,0,Fair
,11204.5,8/22/19 20:05,,,,,,,,,,
,11205,8/22/19 20:20,,66,52,0.6,NNW,5,0,30.16,0,Fair
,11205.5,8/22/19 20:35,,,,,,,,,,
,11206,8/22/19 20:50,,66,55,0.68,NW,6,0,30.16,0,Fair
,11206.5,8/22/19 21:05,,,,,,,,,,
,11207,8/22/19 21:20,,64,54,0.68,NW,5,0,30.16,0,Fair
,11207.5,8/22/19 21:35,,,,,,,,,,
,11208,8/22/19 21:50,,63,55,0.77,NW,3,0,30.16,0,Fair
,11208.5,8/22/19 22:05,,,,,,,,,,
,11209,8/22/19 22:20,,61,55,0.82,WNW,2,0,30.16,0,Fair
,11209.5,8/22/19 22:35,,,,,,,,,,
,11210,8/22/19 22:50,,61,54,0.77,NW,2,0,30.16,0,Fair
,11210.5,8/22/19 23:05,,,,,,,,,,
,11211,8/22/19 23:20,,59,54,0.82,NW,2,0,30.16,0,Fair
,11211.5,8/22/19 23:35,,,,,,,,,,
,11212,8/22/19 23:50,,57,54,0.88,WNW,1,0,30.16,0,Fair
,11212.5,8/23/19 0:05,,,,,,,,,,
,11213,8/23/19 0:20,,55,54,0.94,VAR,1,0,30.16,0,Fair
,11213.5,8/23/19 0:35,,,,,,,,,,
,11214,8/23/19 0:50,,55,52,0.88,VAR,1,0,30.16,0,Fair
,11214.5,8/23/19 1:05,,,,,,,,,,
,11215,8/23/19 1:20,,54,52,0.94,SE,2,0,30.16,0,Fair
,11215.5,8/23/19 1:35,,,,,,,,,,
,11216,8/23/19 1:50,,55,52,0.88,SSE,2,0,30.16,0,Fair
,11216.5,8/23/19 2:05,,,,,,,,,,
,11217,8/23/19 2:20,,54,52,0.94,S,5,0,30.16,0,Fair
,11217.5,8/23/19 2:35,,,,,,,,,,
,11218,8/23/19 2:50,,54,52,0.94,VAR,1,0,30.16,0,Fair
,11218.5,8/23/19 3:05,,,,,,,,,,
,11219,8/23/19 3:20,,52,50,0.94,S,3,0,30.16,0,Fair
,11219.5,8/23/19 3:35,,,,,,,,,,
,11220,8/23/19 3:50,,54,52,0.94,SSE,3,0,30.16,0,Fair
,11220.5,8/23/19 4:05,,,,,,,,,,
,11221,8/23/19 4:20,,54,52,0.94,S,3,0,30.16,0,Fair
,11221.5,8/23/19 4:35,,,,,,,,,,
,11222,8/23/19 4:50,,54,52,0.94,VAR,1,0,30.16,0,Fair
,11222.5,8/23/19 5:05,,,,,,,,,,
,11223,8/23/19 5:20,,52,52,1,VAR,2,0,30.16,0,Fair
,11223.5,8/23/19 5:35,,,,,,,,,,
,11224,8/23/19 5:50,,52,50,0.94,NW,2,0,30.16,0,Fair
,11224.5,8/23/19 6:05,,,,,,,,,,
,11225,8/23/19 6:20,,54,52,0.94,VAR,1,0,30.16,0,Fair
,11225.5,8/23/19 6:35,,,,,,,,,,
,11226,8/23/19 6:50,,54,52,0.94,NW,1,0,30.16,0,Fair
,11226.5,8/23/19 7:05,,,,,,,,,,
,11227,8/23/19 7:20,,57,54,0.88,VAR,1,0,30.16,0,Fair
,11227.5,8/23/19 7:35,,,,,,,,,,
,11228,8/23/19 7:50,,63,57,0.82,CALM,0,0,30.16,0,Fair
,11228.5,8/23/19 8:05,,,,,,,,,,
,11229,8/23/19 8:20,,63,55,0.77,VAR,2,0,30.16,0,Fair
,11229.5,8/23/19 8:35,,,,,,,,,,
,11230,8/23/19 8:50,,64,55,0.73,VAR,2,0,30.16,0,Fair
,11230.5,8/23/19 9:05,,,,,,,,,,
,11231,8/23/19 9:20,,66,57,0.73,ESE,3,0,30.16,0,Fair
,11231.5,8/23/19 9:35,,,,,,,,,,
,11232,8/23/19 9:50,,68,57,0.68,VAR,1,0,30.16,0,Fair
,11232.5,8/23/19 10:05,,,,,,,,,,
,11233,8/23/19 10:20,,70,55,0.6,VAR,2,0,30.16,0,Fair
,11233.5,8/23/19 10:35,,,,,,,,,,
,11234,8/23/19 10:50,,72,55,0.57,ENE,3,0,30.16,0,Fair
,11234.5,8/23/19 11:05,,,,,,,,,,
,11235,8/23/19 11:20,,73,55,0.53,NE,3,0,30.16,0,Fair
,11235.5,8/23/19 11:35,,,,,,,,,,
,11236,8/23/19 11:50,,73,55,0.53,NE,6,0,30.16,0,Fair
,11236.5,8/23/19 12:05,,,,,,,,,,
,11237,8/23/19 12:20,,75,55,0.5,NE,5,0,30.16,0,Fair
,11237.5,8/23/19 12:35,,,,,,,,,,
,11238,8/23/19 12:50,,75,54,0.47,ENE,5,0,30.13,0,Fair
,11238.5,8/23/19 13:05,,,,,,,,,,
,11239,8/23/19 13:20,,77,54,0.44,NE,6,0,30.13,0,Fair
,11239.5,8/23/19 13:35,,,,,,,,,,
,11240,8/23/19 13:50,,79,54,0.42,NE,7,0,30.13,0,Fair
,11240.5,8/23/19 14:05,,,,,,,,,,
,11241,8/23/19 14:20,,79,54,0.42,ENE,6,0,30.13,0,Fair
,11241.5,8/23/19 14:35,,,,,,,,,,
,11242,8/23/19 14:50,,79,55,0.44,ENE,5,0,30.1,0,Fair
,11242.5,8/23/19 15:05,,,,,,,,,,
,11243,8/23/19 15:20,,79,54,0.42,ENE,7,0,30.1,0,Fair
,11243.5,8/23/19 15:35,,,,,,,,,,
,11244,8/23/19 15:50,,81,54,0.39,ENE,6,0,30.1,0,Fair
,11244.5,8/23/19 16:05,,,,,,,,,,
,11245,8/23/19 16:20,,81,52,0.37,NE,6,0,30.1,0,Fair
,11245.5,8/23/19 16:35,,,,,,,,,,
,11246,8/23/19 16:50,,79,52,0.39,ENE,6,0,30.1,0,Fair
,11246.5,8/23/19 17:05,,,,,,,,,,
,11247,8/23/19 17:20,,79,52,0.39,ENE,6,0,30.07,0,Fair
,11247.5,8/23/19 17:35,,,,,,,,,,
,11248,8/23/19 17:50,,79,52,0.39,ENE,5,0,30.07,0,Fair
,11248.5,8/23/19 18:05,,,,,,,,,,
,11249,8/23/19 18:20,,79,54,0.42,ENE,5,0,30.07,0,Fair
,11249.5,8/23/19 18:35,,,,,,,,,,
,11250,8/23/19 18:50,,77,54,0.44,ENE,3,0,30.07,0,Fair
,11250.5,8/23/19 19:05,,,,,,,,,,
,11251,8/23/19 19:20,,75,55,0.5,ENE,3,0,30.07,0,Fair
,11251.5,8/23/19 19:35,,,,,,,,,,
,11252,8/23/19 19:50,,73,54,0.5,ENE,3,0,30.07,0,Fair
,11252.5,8/23/19 20:05,,,,,,,,,,
,11253,8/23/19 20:20,,72,54,0.53,ENE,3,0,30.07,0,Fair
,11253.5,8/23/19 20:35,,,,,,,,,,
,11254,8/23/19 20:50,,70,55,0.6,NE,5,0,30.07,0,Fair
,11254.5,8/23/19 21:05,,,,,,,,,,
,11255,8/23/19 21:20,,68,55,0.64,NE,5,0,30.07,0,Fair
,11255.5,8/23/19 21:35,,,,,,,,,,
,11256,8/23/19 21:50,,68,55,0.64,E,3,0,30.04,0,Fair
,11256.5,8/23/19 22:05,,,,,,,,,,
,11257,8/23/19 22:20,,66,55,0.68,E,3,0,30.07,0,Fair
,11257.5,8/23/19 22:35,,,,,,,,,,
,11258,8/23/19 22:50,,66,55,0.68,ENE,3,0,30.07,0,Fair
,11258.5,8/23/19 23:05,,,,,,,,,,
,11259,8/23/19 23:20,,64,55,0.73,E,3,0,30.07,0,Fair
,11259.5,8/23/19 23:35,,,,,,,,,,
,11260,8/23/19 23:50,,63,55,0.77,E,2,0,30.04,0,Fair
,11260.5,8/24/19 0:05,,,,,,,,,,
,11261,8/24/19 0:20,,63,57,0.82,ENE,2,0,30.04,0,Fair
,11261.5,8/24/19 0:35,,,,,,,,,,
,11262,8/24/19 0:50,,63,55,0.77,ENE,1,0,30.04,0,Fair
,11262.5,8/24/19 1:05,,,,,,,,,,
,11263,8/24/19 1:20,,61,57,0.88,E,2,0,30.04,0,Fair
,11263.5,8/24/19 1:35,,,,,,,,,,
,11264,8/24/19 1:50,,59,55,0.88,ENE,2,0,30.04,0,Fair
,11264.5,8/24/19 2:05,,,,,,,,,,
,11265,8/24/19 2:20,,59,55,0.88,E,2,0,30.04,0,Fair
,11265.5,8/24/19 2:35,,,,,,,,,,
,11266,8/24/19 2:50,,59,55,0.88,ESE,2,0,30.01,0,Fair
,11266.5,8/24/19 3:05,,,,,,,,,,
,11267,8/24/19 3:20,,57,55,0.94,E,2,0,30.01,0,Fair
,11267.5,8/24/19 3:35,,,,,,,,,,
,11268,8/24/19 3:50,,57,55,0.94,ESE,2,0,30.01,0,Fair
